-10.89869674,-37.05777066
-10.89699943,-37.05749039
-10.89678136,-37.05340293
-10.89672183,-37.05342985
-10.89522483,-37.05136878
-10.90409781,-37.0504171
-10.90431794,-37.04822349
-10.9151062,-37.04783631
-10.92796429,-37.04334521
-10.93493975,-37.05040588
-10.95472104,-37.05315736
-10.94758635,-37.07269344
-10.94981249,-37.07164546
-10.94981764,-37.07162468
-10.95276553,-37.05761311
-10.94331063,-37.05622925
-10.94413239,-37.05102757
-10.93420505,-37.0497062
-10.92792754,-37.0431422
-10.91534169,-37.04760735
-10.90264667,-37.04821355
-10.90303279,-37.05268874
-10.89659825,-37.05330208
-10.89671839,-37.05340913
-10.89526262,-37.05125429
-10.90394132,-37.05041912
-10.90454456,-37.04818367
-10.91609608,-37.0476555
-10.9278714,-37.04331637
-10.93467852,-37.05040413
-10.95466619,-37.05308214
-10.9476164,-37.07257739
-10.94980097,-37.07161173
-10.9035552,-37.05516615
-10.90309929,-37.05549407
-10.90300553,-37.05981427
-10.90620296,-37.06119443
-10.91041504,-37.06391148
-10.91043405,-37.06684061
-10.91447128,-37.06796722
-10.94178216,-37.07779009
-10.94190111,-37.07822327
-10.94101967,-37.07904862
-10.92366833,-37.04470333
-10.92942,-37.04500667
-10.93400333,-37.04988667
-10.94105,-37.05060833
-10.94551167,-37.04608667
-10.956075,-37.04541667
-10.967395,-37.04297333
-10.96783667,-37.04138333
-10.97961333,-37.04409667
-10.979085,-37.04724333
-10.89669259,-37.05337361
-10.89530463,-37.05133737
-10.90413291,-37.05047918
-10.90428273,-37.04833783
-10.91529954,-37.04786125
-10.92769484,-37.04331951
-10.93446555,-37.05019774
-10.93954442,-37.05096248
-10.94758328,-37.05119524
-10.95443305,-37.05304871
-10.94980303,-37.07173091
-10.95275138,-37.05758571
-10.9432931,-37.05617299
-10.94401941,-37.05102997
-10.93404107,-37.04965996
-10.9282546,-37.04335077
-10.91494167,-37.0476665
-10.90296593,-37.04809611
-10.9030935,-37.05256254
-10.89670339,-37.05335761
-10.89671512,-37.05339375
-10.8952672,-37.05131369
-10.90415827,-37.05036719
-10.90425277,-37.04822096
-10.915576,-37.0477471
-10.9275958,-37.04329578
-10.93498196,-37.05060864
-10.9548119,-37.05315908
-10.94745464,-37.07273793
-10.94975159,-37.07165171
-10.89688234,-37.05339968
-10.8963886,-37.05509832
-10.89776568,-37.05832533
-10.90395364,-37.05420787
-10.90388737,-37.05786664
-10.90619649,-37.05905899
-10.90649051,-37.06164138
-10.91121402,-37.06421624
-10.91601655,-37.06391468
-10.91730599,-37.06555167
-10.93175304,-37.04802048
-10.93440267,-37.05011141
-10.94119006,-37.05074789
-10.94274647,-37.04828018
-10.94591269,-37.04599668
-10.95546811,-37.04577833
-10.96246588,-37.04266283
-10.96885595,-37.04165517
-10.97927548,-37.04408317
-10.97894744,-37.04721916
-10.97929989,-37.04452884
-10.96350041,-37.04098243
-10.95277371,-37.04530172
-10.94622658,-37.04560663
-10.94093036,-37.05029812
-10.93775963,-37.05057104
-10.9333028,-37.04930854
-10.92807512,-37.04331685
-10.92439036,-37.04378578
-10.92374321,-37.04460367
-10.9677663,-37.05929451
-10.96809624,-37.05662841
-10.9710848,-37.05545026
-10.97017477,-37.05362557
-10.95503411,-37.05316658
-10.95015097,-37.06963896
-10.9420895,-37.07757112
-10.94358908,-37.07731324
-10.94189684,-37.07984806
-10.94346863,-37.08907128
-10.93895231,-37.06292351
-10.94243945,-37.06321205
-10.94227062,-37.06728498
-10.94739056,-37.07365979
-10.95052301,-37.06903327
-10.95512454,-37.05357126
-10.96071161,-37.05497228
-10.96556564,-37.05333352
-10.97053831,-37.05392252
-10.96891764,-37.05923645
-10.94388244,-37.08885081
-10.94349523,-37.08869467
-10.94344235,-37.08916612
-10.94430367,-37.08956175
-10.94440475,-37.08771048
-10.94359796,-37.0867055
-10.94142513,-37.07908586
-10.94793378,-37.0729855
-10.9472062,-37.07286512
-10.94373052,-37.06854982
-10.94363802,-37.06839811
-10.94225703,-37.0666342
-10.9426847,-37.06155207
-10.94246428,-37.0674178
-10.94659521,-37.07228256
-10.94631978,-37.07389223
-10.94194678,-37.07783663
-10.94354468,-37.07729506
-10.94190519,-37.08004182
-10.94475989,-37.08905948
-10.94374716,-37.08860001
-10.94339132,-37.08912967
-10.94427773,-37.08945791
-10.94451276,-37.08784359
-10.9437103,-37.08698686
-10.94143888,-37.07896464
-10.9471655,-37.07328109
-10.94790433,-37.07301245
-10.94737157,-37.07304321
-10.94370622,-37.0685015
-10.94377953,-37.08858761
-10.94155714,-37.07889367
-10.94963077,-37.07066546
-10.95141145,-37.06711447
-10.95583393,-37.06940836
-10.96414678,-37.06899109
-10.96535686,-37.0687883
-10.96702071,-37.06493926
-10.97404831,-37.0689247
-10.97497226,-37.06783039
-10.9734408,-37.06848581
-10.96681838,-37.06483427
-10.96460465,-37.06893967
-10.95544334,-37.06916992
-10.95021051,-37.0660734
-10.94954482,-37.07062704
-10.94193333,-37.07780967
-10.94362938,-37.0774757
-10.94189835,-37.08004589
-10.9434473,-37.08886302
-10.9438633,-37.08862976
-10.94427994,-37.08959097
-10.94445094,-37.08773292
-10.94144477,-37.07904154
-10.94783395,-37.07280625
-10.94225185,-37.06688692
-10.9427765,-37.06142805
-10.94195475,-37.06007178
-10.94323768,-37.06118206
-10.94478072,-37.06033758
-10.96762895,-37.05949903
-10.96938133,-37.05866466
-10.96983723,-37.0608983
-10.97025278,-37.05368955
-10.95495748,-37.05325116
-10.95035712,-37.0691003
-10.9419177,-37.0776431
-10.94360383,-37.07755512
-10.9419131,-37.08016328
-10.94376432,-37.0886727
-10.94394693,-37.08853193
-10.9414273,-37.0791715
-10.95000345,-37.07005292
-10.95462342,-37.05415999
-10.95602717,-37.05344042
-10.96058851,-37.05493759
-10.96538624,-37.05335863
-10.97028482,-37.05383695
-10.97020399,-37.05733341
-10.96765881,-37.05946824
-10.90353488,-37.08079661
-10.90373482,-37.07769825
-10.90343929,-37.07440857
-10.90537058,-37.06063839
-10.90317946,-37.05983885
-10.90307232,-37.0594733
-10.90324917,-37.05068336
-10.90298464,-37.05003979
-10.90323742,-37.04914053
-10.90271568,-37.05013511
-10.90318296,-37.04951326
-10.90302658,-37.05950813
-10.90517656,-37.06069491
-10.90514387,-37.06145823
-10.90340158,-37.07367358
-10.90352217,-37.07964869
-10.90243971,-37.09069258
-10.90118606,-37.09386868
-10.899912,-37.09613964
-10.89935472,-37.09625154
-10.95242852,-37.0458232
-10.95414409,-37.04528565
-10.95460939,-37.04587582
-10.95639965,-37.04553198
-10.96378653,-37.04248178
-10.96746235,-37.04304137
-10.96785973,-37.04171297
-10.97886159,-37.0448991
-10.9783447,-37.04780835
-10.97579875,-37.04703012
-10.92144846,-37.10247946
-10.92141278,-37.10112086
-10.92276047,-37.09683437
-10.92289686,-37.0951805
-10.91913983,-37.0849561
-10.9189507,-37.08332084
-10.91843408,-37.07403168
-10.91884009,-37.0692713
-10.91841164,-37.04704983
-10.91146031,-37.04786595
-10.97357403,-37.06859447
-10.97077533,-37.0662958
-10.96684055,-37.06488037
-10.96489786,-37.06881933
-10.95597891,-37.06933918
-10.95023537,-37.06609557
-10.95091129,-37.06708215
-10.95011816,-37.06948568
-10.9476397,-37.07228832
-10.94423572,-37.06863313
-10.9219381,-37.09919864
-10.92284378,-37.09648737
-10.92289669,-37.09539702
-10.92215743,-37.09309291
-10.92117633,-37.09070343
-10.91936966,-37.08582023
-10.91896833,-37.08422213
-10.91841138,-37.07397658
-10.91880622,-37.0690107
-10.91851486,-37.05286923
-10.94453329,-37.04683695
-10.95072331,-37.04540704
-10.95673253,-37.04552085
-10.9638171,-37.04237122
-10.96738319,-37.04298128
-10.96789682,-37.04167899
-10.97926315,-37.04411027
-10.97860483,-37.04706799
-10.97896212,-37.04755315
-10.97839395,-37.04742906
-10.94805851,-37.06517711
-10.95086718,-37.06684904
-10.94976447,-37.07013632
-10.93708993,-37.08253906
-10.92558737,-37.08035833
-10.91948578,-37.08338005
-10.91845456,-37.07837007
-10.91897365,-37.08499286
-10.92268737,-37.0949365
-10.92180902,-37.101949
-10.99692622,-37.05632783
-10.98832699,-37.04943756
-10.98363794,-37.05300074
-10.98277254,-37.05993813
-10.97645661,-37.07222724
-10.9670105,-37.06486183
-10.96528963,-37.06866394
-10.95625233,-37.06939473
-10.94515578,-37.06221075
-10.94782114,-37.06542133
-10.93748477,-37.06592293
-10.93743683,-37.06375588
-10.93960831,-37.0595385
-10.94301658,-37.05619213
-10.94420908,-37.05125491
-10.9419492,-37.05086891
-10.941477,-37.05005286
-10.94402341,-37.04728136
-10.94489791,-37.04766389
-10.94518095,-37.04854752
-10.88097871,-36.99810018
-10.90796338,-37.02214458
-10.89671404,-37.03556356
-10.89425546,-37.05208121
-10.92751412,-37.04326742
-10.93528065,-37.05033228
-10.96053916,-37.05484854
-10.98280439,-37.05400301
-11.01531618,-37.0809991
-11.01132483,-37.08693743
-10.92452472,-37.04448527
-10.92842318,-37.04365766
-10.93302651,-37.04956954
-10.9350522,-37.05037265
-10.94792389,-37.05120571
-10.96018245,-37.05487339
-10.96620008,-37.05321736
-10.97315117,-37.05396127
-10.98723288,-37.05227051
-10.98796702,-37.05710324
-10.90891762,-37.05220667
-10.90922025,-37.05265529
-10.91475781,-37.05279475
-10.91498861,-37.04788198
-10.91835091,-37.04694798
-10.91878019,-37.06890181
-10.91862053,-37.08186186
-10.91887379,-37.08460318
-10.9227319,-37.09578153
-10.92137856,-37.10016071
-10.87581976,-37.05118505
-10.85511086,-37.05800236
-10.85075617,-37.06980101
-10.85562082,-37.05857148
-10.88146532,-37.0483475
-10.89612276,-37.05365705
-10.89842509,-37.06179016
-10.90521721,-37.06094619
-10.90380384,-37.07131901
-10.90770697,-37.07316834
-10.87581976,-37.05118505
-10.85511086,-37.05800236
-10.85075617,-37.06980101
-10.85562082,-37.05857148
-10.88146532,-37.0483475
-10.89612276,-37.05365705
-10.89842509,-37.06179016
-10.90521721,-37.06094619
-10.90380384,-37.07131901
-10.90770697,-37.07316834
-10.92278446,-37.04750481
-10.92296431,-37.04738941
-10.92284302,-37.0473658
-10.9228387,-37.04736126
-10.92283925,-37.04736417
-10.92282791,-37.04737207
-10.9228317,-37.04737781
-10.92283089,-37.04738327
-10.92284386,-37.04740164
-10.92284144,-37.04739522
-10.97713939,-37.04681348
-10.96435815,-37.04088176
-10.95517553,-37.04467256
-10.94536267,-37.04587979
-10.94038353,-37.05079062
-10.94402672,-37.05107301
-10.94240112,-37.05657863
-10.94430888,-37.06094887
-10.94158026,-37.05954248
-10.94344837,-37.06081706
-10.92849684,-37.04396363
-10.93369444,-37.04958115
-10.9412517,-37.05038685
-10.94473626,-37.04668541
-10.95024938,-37.04540578
-10.94427056,-37.0464956
-10.9417874,-37.05119608
-10.9611456,-37.05479331
-10.96953661,-37.05373304
-10.9691047,-37.05888446
-10.91878273,-37.07014091
-10.91865298,-37.0588381
-10.91850194,-37.0503568
-10.91844806,-37.04964682
-10.91845237,-37.04715909
-10.91792151,-37.04687475
-10.91660793,-37.04736322
-10.91516684,-37.04771258
-10.91239774,-37.04776905
-10.91163047,-37.04790033
-10.91865737,-37.05568165
-10.91870422,-37.08408787
-10.92272987,-37.09588111
-10.92110707,-37.10121373
-10.97354334,-37.04268089
-10.96275535,-37.04113716
-10.94520408,-37.04599889
-10.93895533,-37.05057113
-10.92744124,-37.04319396
-10.92425796,-37.04387439
-10.91865737,-37.05568165
-10.91870422,-37.08408787
-10.92272987,-37.09588111
-10.92110707,-37.10121373
-10.97354334,-37.04268089
-10.96275535,-37.04113716
-10.94520408,-37.04599889
-10.93895533,-37.05057113
-10.92744124,-37.04319396
-10.92425796,-37.04387439
-10.91132123,-37.05274726
-10.91846138,-37.05312833
-10.91881184,-37.08358124
-10.92024475,-37.08946831
-10.92093945,-37.0900604
-10.92271657,-37.09517433
-10.92134449,-37.10032554
-10.92183815,-37.1000631
-10.92221049,-37.10151921
-10.92389109,-37.10147223
-10.9463112,-37.07414554
-10.93663395,-37.08274312
-10.92461669,-37.0805225
-10.91584333,-37.08783506
-10.91049662,-37.09042155
-10.90330845,-37.08923576
-10.90332685,-37.07553136
-10.9002954,-37.0769635
-10.89770076,-37.08020523
-10.89639862,-37.07943909
-10.92275609,-37.08161865
-10.93591478,-37.08313388
-10.94629673,-37.07409125
-10.94944162,-37.0745058
-10.94764432,-37.07340288
-10.96363251,-37.07809187
-10.97166009,-37.08358656
-10.98332523,-37.05878463
-10.98298975,-37.05434701
-10.98770867,-37.05223842
-10.91846879,-37.05232455
-10.91771509,-37.0563276
-10.91860308,-37.05804562
-10.9187697,-37.08174688
-10.91919019,-37.08549299
-10.92277933,-37.09571492
-10.9213191,-37.10035286
-10.92120389,-37.10506536
-10.92515003,-37.10489118
-10.92661819,-37.10230957
-10.91846879,-37.05232455
-10.91771509,-37.0563276
-10.91860308,-37.05804562
-10.9187697,-37.08174688
-10.91919019,-37.08549299
-10.92277933,-37.09571492
-10.9213191,-37.10035286
-10.92120389,-37.10506536
-10.92515003,-37.10489118
-10.92661819,-37.10230957
-10.92352191,-37.04463536
-10.92833962,-37.04338047
-10.93348009,-37.04944294
-10.93995446,-37.05120594
-10.9443796,-37.04640439
-10.95484637,-37.04599949
-10.96830922,-37.04142838
-10.97907017,-37.04400877
-10.97846254,-37.04770024
-10.97610406,-37.04732082
-10.93048868,-37.04647413
-10.93371325,-37.04981733
-10.93778175,-37.05060222
-10.94159201,-37.04993135
-10.94598597,-37.04600551
-10.95480956,-37.04601843
-10.96722437,-37.04297287
-10.96774471,-37.04156872
-10.97922092,-37.04416391
-10.97887015,-37.04730602
-10.93048868,-37.04647413
-10.93371325,-37.04981733
-10.93778175,-37.05060222
-10.94159201,-37.04993135
-10.94598597,-37.04600551
-10.95480956,-37.04601843
-10.96722437,-37.04297287
-10.96774471,-37.04156872
-10.97922092,-37.04416391
-10.97887015,-37.04730602
